id,inhs:dead,inhs:total_Males,dwc:county,dwc:locality,idigbio:tribe,dwc:infraspecificEpithet,dwc:rightsHolder,dwc:lifeStage,idigbio:associatedFamily,inhs:juv_females,inhs:location_Basin,dwc:earliestAgeOrLowestStage,inhs:superfamily,dwc:ownerInstitutionCode,dwc:taxonRank,dwc:bed,dwc:country,dwc:verbatimDepth,inhs:instars_Female,dwc:identificationID,dcterms:source,dwc:maximumElevationInMeters,inhs:instars_Male,dwc:waterBody,dwc:family,idigbio:associateCondition,idigbio:associateAuthor,dwc:identificationReferences,symbiota:verbatimScientificName,dwc:rights,dwc:island,dwc:geodeticDatum,dcterms:bibliographicCitation,dwc:nomenclaturalCode,dcterms:type,inhs:vouchered,idigbio:associateCommonName,dwc:earliestEpochOrLowestSeries,fcc:datePicked,dwc:namePublishedIn,dwc:verbatimCoordinateSystem,dwc:coordinateUncertaintyInMeters,dwc:day,dwc:lithostratigraphicTerms,dwc:identificationRemarks,dwc:verbatimTaxonRank,dwc:individualID,dwc:latestPeriodOrHighestSystem,idigbio:determinationHistory,dwc:recordedBy,dwc:order,dcterms:references,dwc:islandGroup,dcterms:accessRights,dwc:group,dwc:dateIdentified,dwc:informationWithheld,dwc:scientificNameID,dwc:verbatimElevation,dcterms:rightsHolder,dwc:establishmentMeans,dwc:taxonID,dwc:maximumDepthInMeters,inhs:live,dwc:typeStatus,dwc:verbatimLatitude,dwc:occurrenceStatus,fcc:subfamily,dwc:locationID,dwc:basisOfRecord,dwc:taxonRemarks,dwc:latestEpochOrHighestSeries,dwc:dynamicProperties,inhs:relic,dwc:municipality,dwc:previousIdentifications,dwc:latestAgeOrHighestStage,dwc:lowestBiostratigraphicZone,dwc:vernacularName,dwc:fieldNotes,dwc:institutionCode,dwc:samplingEffort,dwc:class,inhs:formII_males,dwc:member,dwc:verbatimLongitude,dwc:minimumDepthInMeters,dwc:verbatimLocality,inhs:juv_males,idigbio:associateNotes,dwc:phylum,dcterms:rights,symbiotaverbatimScientificName,dwc:relatedResourceID,dwc:minimumElevationInMeters,dwc:associatedTaxa,inhs:locationTrs,dwc:samplingProtocol,dwc:originalNameUsage,dwc:startDayOfYear,dwc:verbatimCoordinates,idigbio:substrate,idigbio:etag,idigbio:uuid,dwc:georeferencedDate,inhs:formII_females,dwc:habitat,dwc:scientificNameAuthorship,dwc:occurrenceID,dwc:associatedMedia,dwc:dataGeneralizations,inhs:location_RiverMile,dwc:namePublishedInID,idigbio:createdBy,inhs:location_Stream,idigbio:associateDeterminedBy,dwc:earliestPeriodOrLowestSystem,dwc:subgenus,dwc:decimalLatitude,idigbio:hostFamily,dwc:georeferenceRemarks,dwc:occurrenceRemarks,row number,dwc:preparations,dwc:identificationVerificationStatus,idigbio:subfamily,idigbio:preparationCount,fcc:pickedBy,dwc:eventRemarks,dwc:VerbatimEventDate,dwc:associatedReferences,idigbio:endangeredStatus,dwc:locationAccordingTo,dwc:georeferenceSources,dwc:associatedSequences,dwc:formation,dwc:higherClassification,dwc:catalogNumber,dwc:verbatimSRS,dwc:higherGeography,dwc:individualCount,dwc:decimalLongitude,dwc:datasetName,dwc:month,dwc:georeferencedBy,dwc:eventTime,dwc:identificationQualifier,idigbio:associateRelationship,dwc:behavior,dwc:specificEpithet,dwc:countryCode,idigbio:associateIdentifier,dwc:kingdom,idigbio:recordID,dwc:fieldNumber,dwc:coordinatePrecision,idigbio:recordIds,inhs:juv_undetermined,dcterms:language,dwc:stateProvince,dwc:eventDate,inhs:total_females,dwc:collectionID,idigbio:recordId,dwc:collectionCode,dwc:nameAccordingTo,idigbio:barcodeValue,dwc:georeferenceVerificationStatus,dwc:associatedOccurrences,inhs:formI_males,dwc:recordNumber,dwc:genus,dwc:continent,dwc:sex,dwc:identifiedBy,idigbio:version,http://symbiota.org/terms/verbatimScientificName,dwc:disposition,dwc:preparation,dwc:latestEraOrHighestErathem,idigbio:associatedRelationship,idigbio:dateModified,dwc:accessRights,dwc:institutionID,dwc:locationRemarks,dwc:reproductiveCondition,dwc:eventID,idigbio:subgenus,dwc:endDayOfYear,dwc:scientificName,dwc:nomenclaturalStatus,dwc:otherCatalogNumbers,dwc:verbatimEventDate,dcterms:reference,dwc:earliestEraOrLowestErathem,idigbio:preservative,dwc:georeferenceProtocol,dcterms:modified,fcc:superfamily,dwc:footprintWKT,dwc:datasetID,dwc:year
551b7963-c287-47b6-848f-327d6c72e177,,,,Off west coast of Florida,,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"William Stimpson, Bache Expedition (1872-1874)",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-626,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,56de3f1d1162d2e62d91d77e8882e19b2f9356fa,551b7963-c287-47b6-848f-327d6c72e177,,,,"Selenka, 1867",MCZ:IZ:HOL-626,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-626,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) grisea,HOL-626,,"Atlantic Ocean, Atlantic, Western Central",1,,,,,,,,,grisea,,,Animalia,,,,,,en,,1872-04-19/1872-04-24,,,,IZ,,,,,,,Holothuria,Atlantic Ocean,,[no agent data],,,not applicable,,,,2014-07-13T00:49:08.458Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Halodeima) grisea,,,3/4/1872,,,,,2014-02-12 12:02:26.0,,,,
3f7b7efe-5701-4f1c-9d1c-9488bed1a26b,,,,"Jamaica, Bogue Island, Montego Bay",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,WGS84,,ICZN,PhysicalObject,,,,,,decimal degrees,647,,,,,,,,Hubert Lyman Clark,Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-914,,,,,,,,President and Fellows of Harvard College,,,,,,18.46908d,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,-77.931086d,,,,,Echinodermata,,,,,,,,,0,,,0543cc70deebc32cb18474afa6c187743c307f1c,3f7b7efe-5701-4f1c-9d1c-9488bed1a26b,,,,"Ludwig, 1875",MCZ:IZ:HOL-914,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-914,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,18.46908,,,,,whole animal (70% ethanol),unverified,,,,,,,,,GEOLocate,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Semperothuria) surinamensis,HOL-914,,"Atlantic Ocean, Atlantic, Western Central",1,-77.931086,,,Jessica Anne Mullen,,,,,surinamensis,,,Animalia,,,647,,,en,,1912-03-01/1912-03-31,,,,IZ,,,,,,,Holothuria,Atlantic Ocean,,[no agent data],,,not applicable,,,,2014-07-13T02:15:46.528Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Semperothuria) surinamensis,,,March  1912,,,,GEOLocate,2014-06-18 12:02:27.0,,,,
c19ecef3-bc71-4d74-80b8-0abc5e72a37b,,,,[no specific locality data],,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,[no agent data],Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-519,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,ef192f9596f8aeb031365833025e87a160193f53,c19ecef3-bc71-4d74-80b8-0abc5e72a37b,,,,"Semper, 1868",MCZ:IZ:HOL-519,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-519,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) arenicola,HOL-519,,"[no higher geography data], null",1,,,,,,,,,arenicola,,,Animalia,,,,,,en,,,,,,IZ,,,,,,,Holothuria,[no higher geography data],,[no agent data],,,not applicable,,,,2014-07-12T19:51:09.561Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Thymiosycia) arenicola,,,unknown,,,,,2014-06-10 16:59:13.0,,,,
c4eda09d-8980-4fa6-abca-4ea6536d5504,,,,St. Thomas,,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,WGS84,,ICZN,PhysicalObject,,,,,,deg. min. sec.,,,,,,,,,Hassler Expedition,Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1405,,,,,,,,President and Fellows of Harvard College,,,,,,18d 15m 52s N,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,64d 45m 32s W,,,,,Echinodermata,,,,,,,,,0,,,b6502ef75d4e732c3d596358b320b149a9f8d7f1,c4eda09d-8980-4fa6-abca-4ea6536d5504,,,,"(Forskål, 1775)",MCZ:IZ:HOL-1405,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1405,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,18.2644444444,,"Georeference based on reference to St. Thomas from Dec 14-24, 1871 (Penny Benson)",,,whole animal (70% ethanol),unverified,,,,,,,,,Coordinates based on JH Blakes travel journal kept during the Hassler Expedition,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) impatiens,HOL-1405,,"Atlantic Ocean, Atlantic, Western Central",1,-64.7588888889,,,Penny Benson,,,,,impatiens,,,Animalia,,,,,,en,,1871-12-15/1871-12-21,,,,IZ,,,,,,,Holothuria,Atlantic Ocean,,[no agent data],,,not applicable,,,,2014-07-12T18:57:11.129Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Thymiosycia) impatiens,,,"December 15-21, 1871",,,,Google Earth,2014-05-14 09:46:55.0,,,,
5d0b71f8-7970-4e97-ba09-e919922ecaea,,,,"Costa Rica, Cocos Island, Chatham Bay",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"Hancock Pacific Expeditions, RV Velero III",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:32009,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,9ff42d3189a092c99d1a3b6766f1b8ecc76d75c8,5d0b71f8-7970-4e97-ba09-e919922ecaea,,,,"(Selenka, 1867)",MCZ:IZ:32009,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:32009,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) kefersteinii,32009,,"Pacific Ocean, Pacific, Eastern Central",1,,,,,,,,,kefersteinii,,,Animalia,,,,,,en,,1938-01-14,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,Francisco Sólis Marín,,,not applicable,,,,2014-07-26T00:40:38.495Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Halodeima) kefersteinii,,station number=778-38,"January 14, 1938",,,,,2014-07-18 14:25:46.0,,,,
8d21cb59-839c-43af-8fd8-8aaf2f0db2ea,,,,"Costa Rica, Cocos Island, Chatham Bay",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"Hancock Pacific Expeditions, RV Velero III",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1882,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,799072dbc5a67f59f9744c95338ba1d9382801bc,8d21cb59-839c-43af-8fd8-8aaf2f0db2ea,,,,"Semper, 1868",MCZ:IZ:HOL-1882,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1882,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) arenicola,HOL-1882,,"Pacific Ocean, Pacific, Eastern Central",1,,,,,,,,,arenicola,,,Animalia,,,,,,en,,1938-01-14,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,[no agent data],,,not applicable,,,,2014-07-26T00:41:43.772Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Thymiosycia) arenicola,,,"January 14, 1938",,,,,2014-07-18 14:25:46.0,,,,
fc4ad4ee-1bef-4eda-a79e-7805a6676151,,,,"Mexico: Clarion Islands, Sulphur Bay",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"RV Velero III, Hancock Pacific Expeditions",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-2098,,,,2012-11-06 00:00:00.0,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,f984df6addf8a709ab54c7445c24baf570b9d19a,fc4ad4ee-1bef-4eda-a79e-7805a6676151,,,,"Semper, 1868",MCZ:IZ:HOL-2098,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-2098,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) inornata,HOL-2098,,"Pacific Ocean, Pacific, Eastern Central",1,,,,,,,,,inornata,,,Animalia,,,,,,en,,1934-01-05,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,"Elisabeth Deichmann, Francisco Sólis Marín, [no agent data]",,,not applicable,,,,2014-07-22T07:57:43.947Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Halodeima) inornata,,original ledger number=2098 A; station number=141-34,"January 5, 1934",,,,,2014-07-02 13:14:56.0,,,,
6974382f-9524-4648-85ad-90e899055a50,,,,"Australia, Western Australia, Bunbury, Koombana Bay",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,WGS84,,ICZN,PhysicalObject,,,,,,decimal degrees,647,,,,,,,,"Hubert Lyman Clark, Carnegie Australian Harvard Expedition",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1515,,,,,,,,President and Fellows of Harvard College,,,18.288,,,-33.31333d,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,115.64778d,9.144,,,,Echinodermata,,,,,,,,,0,,,605355775895581dcbb20866182ed4c621980d0a,6974382f-9524-4648-85ad-90e899055a50,,,,"HL Clark, 1938",MCZ:IZ:HOL-1515,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1515,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-33.31333,,,,,whole animal (70% ethanol),migration,,,,,,,,,GEOLocate,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) macroperona,HOL-1515,,"Indian Ocean, Indian Ocean, Eastern",1,115.64778,,,Penny Benson,,,,,macroperona,,,Animalia,,,647,,,en,,1929-10-26,,,,IZ,,,,,,,Holothuria,Indian Ocean,,"World Register of Marine Species, [no agent data]",,,not applicable,,,,2014-09-10T00:53:47.571Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Thymiosycia) macroperona,,,"October 26, 1929",,,,GEOLocate,2014-06-30 10:47:38.0,,,,
099ee07d-98e6-4425-b803-d9bf3d0d9a0d,,,,,,,,,,,,,,,,,Seychelles,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,,,,,,,,Hal Koike,Aspidochirotida,,,,,,,,,,,,,,,,,,Koike-Mahe Plateau,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,efc2c3e2091e9e8e2e789c0414fc4f3b0bee6b90,099ee07d-98e6-4425-b803-d9bf3d0d9a0d,,,,,B6E04813-86D1-4C35-8304-A9FF108F2848,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,11322-Echinodermata,,,,,,,,,,,,"sp. ""pentard""",,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:53:29.659Z,,,,,,,,"Holothuria sp. ""pentard""",,,,,,,,09/08/2014,,,,
de97db6e-10a9-4ed9-9637-f39cfe7d931e,,,Okinawa,,,,,,,,,,,,,,Japan,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,21,,,,,,,François Michonneau,Aspidochirotida,,,,,,,,,,,,,,,,,,FMOK11-St-37,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,734311d99b9b00e8a9ca483ea950bce3319931d2,de97db6e-10a9-4ed9-9637-f39cfe7d931e,,,,Semper,FA2D4978-5ADB-42A5-9AC0-C7920BB7027F,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,26.649196,,,,,,,,,,,,,,,,,,,11032-Echinodermata,,,,128.012626,,5,,,,,,albiventer,,,,,,,,,,Ryukyus,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:06:21.747Z,,,,,,,,Holothuria albiventer,,,,,,,,09/08/2014,,,,2011
f35835b6-a054-4e80-abd5-8d2880e89c03,,,Viti Levu Island,,,,,,,,,,,,,,Fiji,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,10,,,,,,,"Bonito, V.",Aspidochirotida,,,,,,,,,,,,,,,,,,LAK-013B,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,3044c3f8980b53dda978a467de366230424e0635,f35835b6-a054-4e80-abd5-8d2880e89c03,,,,Semper,0C34817C-D3D6-4F63-8825-28BE8CD7F2BF,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-18.1588833333333,,,,,,,,,,,,,,,,,,,552-Echinodermata,,,,178.424716666667,,10,,,,,,coluber,,,,,,,,,,Fiji Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:12:00.635Z,,,,,,,,Holothuria coluber,,,,,,,,09/08/2014,,,,2001
2cb4929e-2337-4f76-b4ff-0eef08881033,,,Okinawa,,,,,,,,,,,,,,Japan,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,15,,,,,,,"François Michonneau, Yoshida Ryuta",Aspidochirotida,,,,,,,,,,,,,,,,,,FMOK11-St-22,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,79f7fd5c3ef270ced9fe169960409ee62bbf32b0,2cb4929e-2337-4f76-b4ff-0eef08881033,,,,Forskaal,98EAE49B-0649-4D5D-8AC9-114ADA65B54E,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,26.251732,,,,,,,,,,,,,,,,,,,10959-Echinodermata,,,,127.672239,,5,,,,,,impatiens,,,,,,,,,,Ryukyus,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:11:21.758Z,,,,,,,,Holothuria impatiens,,,,,,,,09/08/2014,,,,2011
3fb050dc-b184-42c9-ab95-f35bc2e54368,,,,,,,,,,,,,,,,,Papua New Guinea,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,9,,,,,,,"Yasunori Kano, Pierre Lozouet, Timea Neusser, Thomas Warr, John Slapcinsky, Cyndie Dupoux, Thelma Hungito, Ken Ganzik",Aspidochirotida,,,,,,,,,,,,,,,,,,PM12,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,2c7b6c5c1a3c8dae3a7cb446fc9b93fd21305bf1,3fb050dc-b184-42c9-ab95-f35bc2e54368,,,,Semper,722FEC64-904A-4496-88BC-5BF7E6104B13,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-5.002631,,,,,,,,,,,,,,,,,,,15370-Echinodermata,,,,145.794118,,11,,,,,,difficilis,,,,,,,,,,Madang Province,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:11:12.940Z,,,,,,,,Holothuria difficilis,,,,,,,,09/08/2014,,,,2012
b86b8127-96ef-4c1c-b2da-8ca005b1a059,,,,,,,,,,,,,,,,,Palau,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,3,,,,,,,,Aspidochirotida,,,,,,,,,,,,,,,,,,UGI-Station-34,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,15a45931059d7fb89f9165ad509b61ad62d4790a,b86b8127-96ef-4c1c-b2da-8ca005b1a059,,,,Semper,D4AFFDBE-3EBD-4B9E-ADE9-B1913484B2F0,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,12317-Echinodermata,,,,,,8,,,,,,flavomaculata,,,,,,,,,,Koror State,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:12:36.093Z,,,,,,,,Holothuria flavomaculata,,,,,,,,09/08/2014,,,,1976
b737d201-1391-4890-b6d6-f0975827b2d6,,,Matuku Island,,,,,,,,,,,,,,Fiji,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,1,,,,,,,"Mascha, M.",Aspidochirotida,,,,,,,,,,,,,,,,,,BFIJI-406,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,b433aa21820cda1a0431d446f156be97ce2e112c,b737d201-1391-4890-b6d6-f0975827b2d6,,,,Cherbonnier,EFA7CBF6-D28E-49CA-81DB-00C2837667CB,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,1369-Echinodermata,,,,,,1,,,,,,fuscogilva,,,,,,,,,,Fiji Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:12:30.306Z,,,,,,,,Holothuria fuscogilva,,,,,,,,09/08/2014,,,,1988
a48084d4-608d-4cf0-a023-96f94ea3ac26,,,Guam Island,,,,,,,,,,,,,,USA,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,19,,,,,,,François Michonneau,Aspidochirotida,,,,,,,,,,,,,,,,,,FM-St-GU08-10,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,890e6fa8ce90bfdb8d22815044964a1a3e501548,a48084d4-608d-4cf0-a023-96f94ea3ac26,,,,Fisher,6BCCF96C-CC0D-4A06-B904-73721E47824E,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,13.595907,,,,,,,,,,,,,,,,,,,7119-Echinodermata,,,,144.834743,,3,,,,,,hawaiiensis,,,,,,,,,,Mariana Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:13:36.310Z,,,,,,,,Holothuria hawaiiensis,,,,,,,,09/08/2014,,,,2008
d9ee625a-2e80-4cbf-9840-b2aba6f66618,,,,,,,,,,,,,,,,,France,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,9,,,,,,,Nathaniel Evans,Aspidochirotida,,,,,,,,,,,,,,,,,,LOF34,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,f8fe493833c5ed257243ef5af5bef8085d62ce36,d9ee625a-2e80-4cbf-9840-b2aba6f66618,,,,Jäger,885BEEF1-92A5-48D2-89B8-4D90676FD7CB,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-19.06056,,,,,,,,,,,,,,,,,,,15742-Echinodermata,,,,163.63042,,11,,,,,,fuscopunctata,,,,,,,,,,New Caledonia,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:15:25.721Z,,,,,,,,Holothuria fuscopunctata,,,,,,,,09/08/2014,,,,2013
5b8c75ef-8a0c-4c44-9590-3fb242824885,,,,,,,,,,,,,,,,,Saudi Arabia,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,11,,,,,,,"Gustav Paulay, Noah DesRossiers, Patrick Norby",Aspidochirotida,,,,,,,,,,,,,,,,,,SAFA-026,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,a129089bfaf98b14deceb22ab9d6b00b3ea08523,5b8c75ef-8a0c-4c44-9590-3fb242824885,,,,Jäger,725DA5D6-C273-49B0-A7BB-87EB08690279,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,16.8337,,,,,,,,,,,,,,,,,,,13996-Echinodermata,,,,42.5826,,3,,,,,,scabra,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:20:02.405Z,,,,,,,,Holothuria scabra,,,,,,,,09/08/2014,,,,2013
38022ca6-8f5c-4f3f-9e06-89c52108f041,,,,,,,,,,,,,,,,,Djibouti,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,2,,,,,,,Gustav Paulay,Aspidochirotida,,,,,,,,,,,,,,,,,,DJRS-019,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,c4dbf855574664bffbd9da2a4d9b9d18619b7578,38022ca6-8f5c-4f3f-9e06-89c52108f041,,,,Semper,8911BEDF-39CE-4172-84D5-E89DA55E687F,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,11.55875,,,,,,,,,,,,,,,,,,,12069-Echinodermata,,,,42.74083,,10,,,,,,difficilis,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:21:14.935Z,,,,,,,,Holothuria difficilis,,,,,,,,09/08/2014,,,,2012
5336b910-5f95-4058-9339-638d00b1c971,,,,,,,,,,,,,,,,,Australia,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,15,,,,,,,"François Michonneau, Molly Timmers",Aspidochirotida,,,,,,,,,,,,,,,,,,AUST-ST-045,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,d947617802493f6b4e18c735f1a781b171493519,5336b910-5f95-4058-9339-638d00b1c971,,,,Selenka,64A10C43-C9A6-4DAD-983C-FBF5B1305383,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,8335-Echinodermata,,,,,,2,,,,,,verrucosa,,,,,,,,,,Queensland,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:00:36.191Z,,,,,,,,Holothuria verrucosa,,,,,,,,09/08/2014,,,,2009
